Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 10 29 23 10 59    68.2    10.8   1.947   0.2   0.0   0.0  35.7  32.7   0.0 115 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.0995    0.005  11.8   2.0 119.5   69.05    81.0      -1.0000       0.0000
2015 10 29 23 15 59    65.9    10.6   1.947   0.2   0.1   0.0  35.3  32.3   0.0 114 107   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.0995    0.004  11.8   2.0 119.5   66.75    80.9      -1.0000       0.0000
2015 10 29 23 20 59    68.3    10.6   1.949   0.2   0.1   0.0  35.7  33.1   0.0 114 108   0  31  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.1003    0.004  11.8   2.0 119.5   69.12    81.2      -1.0000       0.0000
2015 10 29 23 25 59    67.0    10.5   1.948   0.2   0.0   0.0  35.7  32.7   0.0 115 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0999    0.004  11.8   2.0 119.5   67.82    81.1      -1.0000       0.0000
2015 10 29 23 30 59    67.1    10.4   1.948   0.3   0.1   0.0  36.1  32.7   0.0 115 107   0  31  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.0999    0.005  11.8   2.0 119.5   67.90    81.2      -1.0000       0.0000
2015 10 29 23 35 59    65.2    10.0   1.948   0.2   0.0   0.0  35.7  32.7   0.0 115 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0963    0.005  11.8   2.0 119.5   65.96    81.3      -1.0000       0.0000
2015 10 29 23 40 59    66.1    10.0   1.948   0.2   0.0   0.0  36.1  31.8   0.0 115 106   0  31  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0955    0.004  11.8   2.0 119.5   66.85    81.4      -1.0000       0.0000
2015 10 29 23 45 59    65.6     9.7   1.949   0.2   0.0   0.0  35.7  32.7   0.0 115 107   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0975    0.003  11.8   2.0 119.5   66.31    81.6      -1.0000       0.0000
2015 10 29 23 50 59    65.2    10.2   1.948   0.3   0.1   0.0  36.1  32.3   0.0 115 107   0  31  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0955    0.004  11.8   2.0 119.5   65.99    81.1      -1.0000       0.0000
2015 10 29 23 55 59    65.4    10.6   1.950   0.2   0.0   0.0  35.7  32.3   0.0 114 107   0  31  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0951    0.004  11.8   2.0 119.5   66.25    80.8      -1.0000       0.0000
2015 10 30 00 00 59    65.3    10.2   1.948   0.2   0.1   0.0  36.1  32.3   0.0 115 107   0  31  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0951    0.004  11.8   2.0 119.5   66.09    81.1      -1.0000       0.0000
2015 10 30 00 05 59    64.8     9.8   1.948   0.3   0.1   0.0  35.3  32.7   0.0 114 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0943    0.004  11.8   2.0 119.5   65.54    81.4      -1.0000       0.0000
2015 10 30 00 10 59    66.4     9.5   1.949   0.2   0.0   0.0  35.7  32.7   0.0 115 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0947    0.004  11.8   2.0 119.5   67.08    81.9      -1.0000       0.0000
2015 10 30 00 15 59    65.4    10.5   1.951   0.2   0.0   0.0  34.8  32.7   0.0 114 107   0  33  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0947    0.004  11.8   2.0 119.5   66.24    80.9      -1.0000       0.0000
2015 10 30 00 20 59    66.7    10.6   1.950   0.2   0.0   0.0  35.3  32.7   0.0 114 107   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0943    0.004  11.8   2.0 119.5   67.54    81.0      -1.0000       0.0000
2015 10 30 00 25 59    65.5    10.2   1.950   0.3   0.1   0.0  35.3  32.7   0.0 114 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.0943    0.003  11.8   2.0 119.5   66.29    81.1      -1.0000       0.0000
2015 10 30 00 30 59    66.5    10.0   1.950   0.2   0.0   0.0  35.3  32.7   0.0 114 107   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.0936    0.003  11.8   2.0 119.5   67.25    81.4      -1.0000       0.0000
2015 10 30 00 35 59    64.5     9.9   1.949   0.3   0.1   0.0  35.3  32.3   0.0 114 106   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.29     2.0932    0.003  11.8   2.0 119.5   65.26    81.3      -1.0000       0.0000
